                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.5988,                0.88326,                0.99902,                0.68991,                0.53499,                0.56694,                0.37987,                 1.5436,                0.81964,                 0.9519,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.5786,                0.87545,                0.99452,                 0.8662,                0.53364,                0.56398,                0.37374,                 1.5248,                0.82001,                 0.9637,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.5701,                0.87624,                0.99022,                0.68667,                0.55137,                0.57194,                0.37604,                 1.5677,                0.81604,                 0.9603,               0.009307,               0.009307,               0.009307
                     37,                 1.5919,                0.88851,                 1.0009,                0.62281,                0.52554,                0.55251,                0.36895,                   1.61,                0.88495,                0.96085,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.6015,                0.88234,                0.99637,                0.71494,                0.52558,                0.55895,                0.36844,                   1.55,                0.87803,                0.95703,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.6064,                0.90415,                0.99253,                0.64035,                0.53853,                 0.5667,                0.37712,                 1.5725,                0.80736,                 0.9581,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.5714,                0.86304,                0.99242,                  0.716,                0.53848,                0.56743,                0.37638,                 1.5345,                0.83802,                0.95233,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.5954,                0.88314,                0.99222,                0.69284,                0.54516,                 0.5771,                0.38082,                  1.551,                0.81191,                0.95575,               0.009208,               0.009208,               0.009208
                     42,                 1.5642,                0.85586,                0.98675,                0.67413,                0.55542,                0.57969,                0.38225,                 1.5288,                0.77736,                0.95187,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.5679,                 0.8623,                0.99157,                0.74472,                0.51869,                0.56277,                0.36726,                 1.5347,                0.84037,                0.95641,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.5636,                0.86487,                0.98954,                0.77601,                0.54062,                0.57344,                0.38232,                 1.5458,                0.81252,                0.95021,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.5461,                0.84912,                0.98899,                0.77856,                0.55028,                 0.5747,                 0.3796,                  1.533,                0.78845,                0.94821,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.5559,                0.85353,                0.98917,                0.66146,                0.56257,                0.57925,                0.38402,                 1.5224,                0.77299,                0.95392,               0.009109,               0.009109,               0.009109
                     47,                  1.564,                0.83951,                0.98997,                0.67293,                0.55038,                0.57408,                0.38405,                 1.5233,                0.81602,                0.94974,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.5953,                0.86112,                0.98722,                0.67786,                0.54327,                 0.5735,                0.38557,                 1.5108,                0.78633,                 0.9437,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.5634,                0.85655,                0.98654,                0.88746,                0.54256,                0.57053,                0.37506,                 1.5663,                0.77661,                0.95368,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.5368,                0.83637,                0.98993,                0.83959,                0.53963,                0.56863,                0.36883,                 1.5544,                0.81229,                 0.9544,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.5199,                0.83088,                0.98226,                 0.7048,                0.55408,                 0.5786,                0.37598,                 1.5309,                0.79632,                0.94619,                0.00901,                0.00901,                0.00901
                     52,                 1.5432,                0.83993,                0.98869,                0.87543,                0.53959,                 0.5782,                0.38266,                 1.5092,                 0.7997,                0.94242,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5264,                0.82511,                0.98675,                0.77576,                0.53612,                0.56554,                0.37896,                 1.5213,                 0.7905,                0.95061,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5369,                0.82278,                0.98135,                0.63846,                0.55248,                0.57109,                0.37856,                 1.5219,                0.82227,                0.94786,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.5239,                0.81908,                0.98382,                0.65661,                0.54738,                0.57139,                0.37721,                 1.5097,                0.78228,                0.94245,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.5361,                0.83191,                0.98392,                0.65546,                0.56243,                0.57816,                0.38168,                 1.5031,                0.77031,                0.94896,               0.008911,               0.008911,               0.008911
                     57,                 1.5442,                0.83358,                0.98236,                0.63932,                0.55508,                0.57027,                0.37987,                 1.5185,                0.78351,                0.94655,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.5283,                0.82702,                0.98035,                0.66105,                0.56162,                 0.5813,                0.38087,                 1.4843,                0.76319,                0.94419,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.5017,                0.81176,                0.98125,                0.87617,                 0.5542,                0.58432,                0.38509,                 1.5049,                 0.7618,                0.94124,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.5389,                0.83353,                0.97963,                0.68409,                0.56596,                0.58193,                0.38883,                 1.4882,                0.72877,                0.94258,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.5195,                 0.8301,                0.98136,                0.68955,                0.54929,                0.58032,                0.38626,                 1.4989,                0.76299,                0.94177,               0.008812,               0.008812,               0.008812
                     62,                 1.5119,                0.83213,                0.97628,                0.87133,                0.55736,                0.57803,                0.38339,                 1.4902,                0.76458,                0.94169,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.5405,                0.82317,                0.98223,                0.67506,                0.56914,                0.57711,                0.38491,                 1.4817,                0.76918,                0.93643,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.5266,                0.81584,                0.97765,                0.71944,                0.55584,                0.58348,                0.38216,                 1.4952,                0.76164,                0.94347,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.5169,                0.81606,                0.97668,                0.69339,                0.54352,                0.57784,                0.38931,                 1.4946,                0.78043,                0.93791,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.5205,                0.81746,                0.98072,                0.72692,                0.56336,                0.58896,                0.39005,                 1.4813,                0.75327,                0.93646,               0.008713,               0.008713,               0.008713
                     67,                 1.4976,                0.81104,                0.97326,                0.69317,                0.56009,                0.58455,                0.38704,                 1.5005,                0.75554,                0.93766,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.5099,                0.81292,                0.97711,                0.70348,                0.56483,                0.58769,                0.39385,                 1.4784,                0.74376,                0.93578,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.5034,                0.80061,                0.97112,                0.69057,                0.56537,                0.58612,                0.39023,                 1.4713,                0.75351,                0.93655,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.5295,                0.81688,                0.97714,                 0.8999,                0.55392,                0.59119,                0.39651,                 1.4825,                0.72986,                0.93635,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.5175,                0.81907,                 0.9729,                 0.7237,                0.55789,                0.58997,                0.38877,                 1.4854,                 0.7389,                0.93763,               0.008614,               0.008614,               0.008614
                     72,                  1.522,                0.82785,                0.97763,                0.74543,                0.55471,                0.58845,                0.39181,                 1.4797,                0.72672,                 0.9351,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.5125,                0.81737,                0.97699,                0.69176,                0.56734,                0.58695,                0.38849,                 1.4847,                0.75363,                0.93716,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.5038,                0.80247,                0.97556,                0.69944,                0.56758,                0.58456,                0.38719,                   1.49,                 0.7649,                 0.9386,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.5184,                0.81714,                0.97502,                0.70007,                0.55803,                0.58806,                0.38654,                 1.4787,                0.73638,                  0.936,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.4854,                0.79613,                0.97329,                0.64813,                0.57838,                0.58126,                0.38982,                 1.4797,                0.74302,                0.93602,               0.008515,               0.008515,               0.008515
